WBodyID	WaterBodyName	DataSource	StationID	StationName	Actual_StationID	Actual_Latitude	Actual_Longitude	DEP_WBID	SampleDate	ActivityDepth	DepthUnits	Parameter	Characteristic	Sample_Fraction	Result_Value	Result_Unit	QACode	Result_Comment	Original_Result_Value	Original_Result_Unit
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	DO_mgl	Dissolved oxygen (DO)		7.5	mg/l	""		7.5	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	DO_percent	Dissolved oxygen saturation		100	percent (%)	""		100	%
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	pH	pH		8	None	""		8	SU
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	Salinity_ppt	Salinity		29.2	ppt	""		29.2	PSU
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	Salinity_PSS	Salinity		29.2	PSS	""		29.2	PSU
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	Secchi_ft	Secchi disk depth		9.8424	ft	""		3	m
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	Cond_umhocm	Specific conductance		45070	umho	""		45070	uS/cm
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TempW_C	Temperature, water		21.2	deg C	""		21.2	deg C
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TempW_F	Temperature, water		70.16	deg F	""		21.2	deg C
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	ChlaC_ugl	Chlorophyll a, corrected for pheophytin	Total	2	ug/l	"I"		2	mg/m3
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	NH3_N_ugl	Nitrogen, ammonia as N	Total	15	ug/l	"I"		0.015	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TKN_ugl	Nitrogen, Kjeldahl	Total	306	ug/l	"I"		0.306	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Total	9	ug/l	"U"		0.009	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TP_ugl	Phosphorus as P	Total	68	ug/l	"I"		0.068	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TSS_mgl	Total Suspended Solids (TSS)	Total	3.2	mg/l	""		3.2	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	Color_true_pcu	True Color		8	PCU	""		8	PCU
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	Turb_ntu	Turbidity		1.4	NTU	""		1.4	NTU
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	NH3_N_mgl	Nitrogen, ammonia as N	Total	0.015	mg/l	"I"		0.015	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	NOx_mgl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Total	0.009	mg/l	"U"		0.009	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TP_mgl	Phosphorus as P	Total	0.068	mg/l	"I"		0.068	mg/L
21007	Manatee River Estuary	WIN_21FLMANA	="431"	 431	="431"	27.51119720	-82.59793880	1848A	2/23/2022 12:00:00 AM	0.3	m	TKN_mgl	Nitrogen, Kjeldahl	Total	0.306	mg/l	"I"		0.306	mg/L
